id_match_api,dt_match,p_dt_match,id_match_status,id_match_competition,cd_season,cd_round,t1_all_total5_fl_match_win,t1_all_total5_fl_match_draw,t1_all_total5_fl_match_lost,t1_all_total10_fl_match_win,t1_all_total10_fl_match_draw,t1_all_total10_fl_match_lost,t2_all_total5_fl_match_win,t2_all_total5_fl_match_draw,t2_all_total5_fl_match_lost,t2_all_total10_fl_match_win,t2_all_total10_fl_match_draw,t2_all_total10_fl_match_lost,t1_home_total5_fl_match_win,t1_home_total5_fl_match_draw,t1_home_total5_fl_match_lost,t1_home_total10_fl_match_win,t1_home_total10_fl_match_draw,t1_home_total10_fl_match_lost,t2_away_total5_fl_match_win,t2_away_total5_fl_match_draw,t2_away_total5_fl_match_lost,t2_away_total10_fl_match_win,t2_away_total10_fl_match_draw,t2_away_total10_fl_match_lost,t1_h2h_total5_fl_match_win,t1_h2h_total5_fl_match_draw,t1_h2h_total5_fl_match_lost,t1_h2h_total10_fl_match_win,t1_h2h_total10_fl_match_draw,t1_h2h_total10_fl_match_lost,t2_h2h_total5_fl_match_win,t2_h2h_total5_fl_match_draw,t2_h2h_total5_fl_match_lost,t2_h2h_total10_fl_match_win,t2_h2h_total10_fl_match_draw,t2_h2h_total10_fl_match_lost,t1_h2h_home_total5_fl_match_win,t1_h2h_home_total5_fl_match_draw,t1_h2h_home_total5_fl_match_lost,t1_h2h_home_total10_fl_match_win,t1_h2h_home_total10_fl_match_draw,t1_h2h_home_total10_fl_match_lost,t2_h2h_away_total5_fl_match_win,t2_h2h_away_total5_fl_match_draw,t2_h2h_away_total5_fl_match_lost,t2_h2h_away_total10_fl_match_win,t2_h2h_away_total10_fl_match_draw,t2_h2h_away_total10_fl_match_lost,t1_fl_match_win
3553996,2021-05-29 15:00:00,2021-05-29,1,880,gb_championship_20-21,1,4,0,1,6,3,1,2,2,1,4,3,3,3,2,0,5,4,1,3,1,1,5,2,3,2,2,1,3,2,3,1,2,2,3,2,3,2,1,1,2,1,1,1,1,2,1,1,2,1
3309527,2021-05-29 12:30:00,2021-05-29,1,79,by_vysshaya_liga_2021,11,2,3,0,4,3,3,5,0,0,10,0,0,2,1,1,2,1,1,3,0,0,3,0,0,2,0,3,3,1,6,3,0,2,6,1,3,1,1,3,2,1,5,3,1,1,5,1,2,0
3490757,2021-05-29 10:10:00,2021-05-29,1,1727,au_a-league_20-21,23,2,1,2,3,4,3,3,1,1,5,4,1,2,3,0,6,3,1,2,2,1,3,4,3,1,2,2,1,4,5,2,2,1,5,4,1,1,3,1,2,5,3,1,3,1,3,5,2,0
3515914,2021-05-29 01:00:00,2021-05-29,1,257,"py_primera_division,_apertura_2021",18,2,1,1,3,3,3,2,2,1,5,3,2,2,0,3,3,1,4,2,2,1,3,2,3,1,1,3,1,3,6,3,1,1,6,3,1,1,1,3,3,2,5,3,1,1,5,2,3,1
3559148,2021-05-27 18:30:00,2021-05-27,1,173,ro_liga_i_20-21,2,1,3,1,4,4,2,3,1,1,5,1,4,2,2,1,4,3,3,2,1,2,3,2,5,1,2,2,1,2,4,2,2,1,4,2,1,1,1,2,1,1,2,2,1,1,2,1,1,0
3387119,2021-05-27 18:00:00,2021-05-27,1,75,dk_1st_division_20-21,32,3,1,1,4,3,3,2,1,2,4,3,3,1,3,1,2,4,4,1,1,3,3,2,5,2,1,2,3,1,2,2,1,2,2,1,3,2,0,1,2,0,1,1,0,2,1,0,2,1
3559463,2021-05-27 18:00:00,2021-05-27,1,166,at_bundesliga_20-21,1,3,0,2,5,2,3,1,2,2,3,2,5,3,2,0,4,4,2,2,2,1,6,2,2,1,1,3,2,2,6,3,1,1,6,2,2,2,1,2,5,3,2,2,1,2,2,3,5,1
3395688,2021-05-27 17:00:00,2021-05-27,1,126,no_eliteserien_2021,5,1,0,1,1,0,1,1,1,2,1,1,2,1,0,0,1,0,0,1,0,1,1,0,1,3,0,2,6,1,3,2,0,3,3,1,6,4,0,1,4,0,1,1,0,4,1,0,4,0
3387112,2021-05-26 18:00:00,2021-05-26,1,75,dk_1st_division_20-21,32,3,2,0,7,3,0,2,0,3,4,1,5,5,0,0,9,1,0,3,0,2,5,0,5,4,0,1,6,1,2,1,0,4,2,1,6,2,0,1,2,0,1,1,0,2,1,0,2,1
3429842,2021-05-26 16:30:00,2021-05-26,1,173,ro_liga_i_20-21,10,1,0,4,3,3,4,3,1,1,4,1,5,1,2,2,5,3,2,1,1,3,2,5,3,1,2,2,1,2,2,2,2,1,2,2,1,1,0,1,1,0,1,1,0,1,1,0,1,0
3492009,2021-05-26 10:05:00,2021-05-26,1,1727,au_a-league_20-21,22,2,0,3,2,3,5,2,3,0,4,4,2,3,1,1,5,2,3,1,4,0,3,4,3,2,1,2,5,1,4,2,1,2,4,1,5,4,0,1,7,0,2,1,0,4,2,0,7,0
3470719,2021-05-25 19:45:00,2021-05-25,1,613,ie_premiership_20-21,4,3,0,2,5,1,4,2,0,3,2,1,7,2,1,2,5,3,2,2,0,3,3,1,4,2,2,1,4,3,3,1,2,2,3,3,4,2,1,2,6,1,2,2,1,2,2,1,6,1
3470720,2021-05-25 19:45:00,2021-05-25,1,613,ie_premiership_20-21,4,1,1,3,1,3,6,4,0,1,7,1,2,1,3,1,1,3,4,2,1,2,3,1,5,1,2,2,1,4,5,2,2,1,5,4,1,1,1,3,1,3,4,3,1,1,4,3,1,0
3470734,2021-05-25 19:45:00,2021-05-25,1,613,ie_premiership_20-21,4,3,0,2,6,1,3,2,2,1,4,5,1,2,2,1,2,2,1,2,2,1,4,2,1,1,2,2,1,2,3,2,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3470735,2021-05-25 19:45:00,2021-05-25,1,613,ie_premiership_20-21,4,2,0,3,6,1,3,2,0,3,4,2,4,3,0,2,4,0,2,3,1,1,5,1,4,1,3,1,2,3,5,1,3,1,5,3,2,2,1,2,2,1,7,2,1,2,7,1,2,0
3470736,2021-05-25 19:30:00,2021-05-25,1,613,ie_premiership_20-21,4,3,2,0,5,4,1,2,1,2,5,2,3,3,2,0,5,2,0,2,2,1,3,2,3,1,2,2,3,4,3,2,2,1,3,4,3,1,3,1,2,5,3,1,3,1,3,5,2,0
3181015,2021-05-25 19:00:00,2021-05-25,1,1092,sa_saudi_prof._league_20-21,29,3,0,2,4,2,4,2,1,2,5,1,4,2,1,2,4,3,3,3,0,2,5,2,3,3,1,1,5,1,3,1,1,3,3,1,5,2,1,1,2,1,1,1,1,2,1,1,2,1
3544522,2021-05-25 18:00:00,2021-05-25,1,183,cy_1st_division_20-21,13,1,3,1,1,5,4,2,0,3,4,2,4,1,1,3,3,2,5,2,1,2,2,2,6,1,2,2,4,3,3,2,2,1,3,3,4,3,0,2,5,2,3,2,0,3,3,2,5,0
3492008,2021-05-25 10:05:00,2021-05-25,1,1727,au_a-league_20-21,22,2,1,2,5,3,2,4,1,0,7,3,0,1,4,0,3,5,2,2,2,1,4,2,4,1,1,3,2,1,7,3,1,1,7,1,2,2,1,2,5,2,3,2,1,2,3,2,5,1
3487507,2021-05-24 20:00:00,2021-05-24,1,1069,eg_premier_league_20-21,24,3,2,0,6,3,1,3,1,1,5,2,3,3,2,0,7,2,1,3,1,1,6,3,1,4,0,1,7,1,2,1,0,4,2,1,7,3,1,1,4,1,1,1,1,3,1,1,4,1
3156784,2021-05-24 17:30:00,2021-05-24,1,100,se_allsvenskan_2021,8,1,1,3,3,1,4,3,1,1,3,2,2,1,1,2,1,1,2,1,0,2,1,0,2,1,2,2,3,4,3,2,2,1,3,4,3,2,2,1,3,2,1,1,2,2,1,2,3,1
3551957,2021-05-24 16:00:00,2021-05-24,1,166,at_bundesliga_20-21,2,3,1,1,5,3,2,2,1,2,5,2,3,3,2,0,5,4,1,2,0,3,5,0,5,3,1,1,4,2,4,1,1,3,4,2,4,2,2,1,2,2,1,1,2,2,1,2,2,0
2875005,2021-05-23 20:00:00,2021-05-23,1,99,fr_ligue_1_20-21,38,1,0,4,2,2,6,3,2,0,6,3,1,1,1,3,3,2,5,4,1,0,9,1,0,2,0,3,5,2,3,3,0,2,3,2,5,3,1,1,3,1,1,1,1,3,1,1,3,0
2878021,2021-05-23 20:00:00,2021-05-23,1,99,fr_ligue_1_20-21,38,4,0,1,5,1,4,1,2,2,2,6,2,1,1,3,1,4,5,1,3,1,2,5,3,2,2,1,5,2,3,1,2,2,3,2,5,3,0,2,4,0,2,2,0,3,2,0,4,0
2880981,2021-05-23 20:00:00,2021-05-23,1,99,fr_ligue_1_20-21,38,4,0,1,6,2,2,2,0,3,5,2,3,3,0,2,6,0,4,2,1,2,3,2,5,2,0,3,4,2,4,3,0,2,4,2,4,2,2,1,2,2,2,1,2,2,2,2,2,0
3538921,2021-05-23 19:45:00,2021-05-23,1,199,it_serie_a_20-21,38,4,1,0,8,2,0,3,1,1,6,2,2,5,0,0,7,2,1,4,0,1,8,0,2,2,2,1,4,5,1,1,2,2,1,5,4,2,2,1,2,2,2,1,2,2,2,2,2,0
3181016,2021-05-23 19:00:00,2021-05-23,1,1092,sa_saudi_prof._league_20-21,29,2,0,3,5,1,4,2,0,3,4,1,5,3,0,2,3,3,4,3,0,2,6,1,3,1,3,1,3,5,2,1,3,1,2,5,3,1,3,1,1,3,2,1,3,1,2,3,1,0
3181019,2021-05-23 19:00:00,2021-05-23,1,1092,sa_saudi_prof._league_20-21,29,4,0,1,7,1,2,3,1,1,7,1,2,3,1,1,5,2,3,3,0,2,4,3,3,1,1,3,2,1,7,3,1,1,7,1,2,1,1,3,1,1,4,3,1,1,4,1,1,0
3472645,2021-05-23 18:30:00,2021-05-23,1,203,bg_first_professional_league_20-21,32,2,2,1,4,5,1,3,1,1,4,2,4,3,2,0,6,3,1,3,1,1,3,4,3,1,2,2,2,3,5,2,2,1,5,3,2,1,2,2,2,2,6,2,2,1,6,2,2,0
2915296,2021-05-23 16:00:00,2021-05-23,1,94,gb_premier_league_20-21,38,4,0,1,6,2,2,2,1,2,4,3,3,2,1,2,4,3,3,1,1,3,3,2,5,1,2,2,2,2,3,2,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
2988239,2021-05-23 16:00:00,2021-05-23,1,94,gb_premier_league_20-21,38,2,1,2,5,1,4,3,0,2,4,2,4,3,0,2,6,0,4,1,2,2,3,2,5,2,0,3,4,1,5,3,0,2,5,1,4,2,1,2,2,1,3,2,1,2,3,1,2,0
2859706,2021-05-23 14:30:00,2021-05-23,1,72,de_2nd_bundesliga_20-21,34,2,0,3,2,2,6,2,2,1,3,5,2,1,1,3,3,3,4,1,2,2,3,2,5,3,0,2,3,0,2,2,0,3,2,0,3,1,0,1,1,0,1,1,0,1,1,0,1,0
3270652,2021-05-23 06:00:00,2021-05-23,1,410,jp_j.league_2_2021,15,2,1,2,4,2,4,3,1,1,6,1,3,1,1,3,1,2,3,4,1,0,5,1,1,1,3,1,5,4,1,1,3,1,1,4,5,2,2,1,2,2,1,1,2,2,1,2,2,0
3270654,2021-05-23 06:00:00,2021-05-23,1,410,jp_j.league_2_2021,15,2,1,2,3,2,5,1,2,2,4,2,4,1,1,3,1,1,4,3,0,2,3,0,4,3,0,2,4,3,3,2,0,3,3,3,4,2,2,1,2,2,1,1,2,2,1,2,2,0
3515846,2021-05-22 22:45:00,2021-05-22,1,257,"py_primera_division,_apertura_2021",17,4,1,0,7,2,1,1,1,3,1,3,6,2,2,1,5,2,1,1,2,2,2,3,3,4,0,1,7,1,2,1,0,4,2,1,7,3,1,1,4,2,4,1,1,3,4,2,4,0
3538917,2021-05-22 19:45:00,2021-05-22,1,199,it_serie_a_20-21,38,2,1,2,2,1,7,1,3,1,2,4,4,1,0,4,3,0,7,1,3,1,2,4,4,1,1,3,1,1,3,3,1,1,3,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0
2813224,2021-05-22 15:00:00,2021-05-22,1,174,si_prvaliga_20-21,36,2,1,2,4,3,3,3,2,0,6,3,1,4,1,0,6,4,0,3,1,1,3,4,3,3,0,2,5,2,3,2,0,3,3,2,5,2,2,1,6,3,1,1,2,2,1,3,6,0
2856488,2021-05-22 14:30:00,2021-05-22,1,123,de_bundesliga_20-21,34,2,3,0,3,4,3,2,3,0,4,5,1,3,1,1,5,2,3,1,2,2,1,4,5,3,1,1,6,3,1,1,1,3,1,3,6,3,1,1,4,1,1,1,1,3,1,1,4,1
2856490,2021-05-22 14:30:00,2021-05-22,1,123,de_bundesliga_20-21,34,1,1,3,4,3,3,2,2,1,3,2,5,3,2,0,8,2,0,1,0,4,3,1,6,2,2,1,2,4,4,1,2,2,4,4,2,2,2,1,2,2,1,1,2,2,1,2,2,1
2897178,2021-05-22 12:30:00,2021-05-22,1,467,de_3rd_liga_20-21,38,4,0,1,8,1,1,1,0,4,2,1,7,4,1,0,4,2,4,1,1,3,1,2,7,3,1,1,3,1,1,1,1,3,1,1,3,1,0,1,1,0,1,1,0,1,1,0,1,0
3387107,2021-05-22 12:00:00,2021-05-22,1,75,dk_1st_division_20-21,31,2,0,3,5,2,3,2,2,1,3,4,3,4,1,0,4,2,4,1,2,2,4,2,4,3,0,2,3,0,3,2,0,3,3,0,3,1,0,1,1,0,1,1,0,1,1,0,1,0
3199616,2021-05-22 09:00:00,2021-05-22,1,895,jp_j.league_2021,15,4,0,1,7,2,1,2,0,3,3,1,6,4,1,0,5,2,0,1,1,3,1,1,6,1,2,2,4,2,3,2,2,1,3,2,4,2,2,1,2,2,1,1,2,2,1,2,2,0
3212973,2021-05-22 06:40:00,2021-05-22,1,8910,kr_k-league_1_2021,18,2,3,0,5,4,1,1,4,0,4,5,1,2,3,0,4,3,0,3,2,0,4,2,2,2,1,2,5,1,4,2,1,2,4,1,5,4,0,1,6,3,1,1,0,4,1,3,6,1
3199612,2021-05-22 06:00:00,2021-05-22,1,895,jp_j.league_2021,15,3,2,0,4,3,3,4,1,0,6,2,2,2,2,1,5,2,1,3,1,1,3,1,2,1,1,3,3,1,6,3,1,1,6,1,3,3,0,2,3,0,3,2,0,3,3,0,3,1
3324656,2021-05-21 19:30:00,2021-05-21,1,74,ch_super_league_20-21,36,1,2,2,1,4,5,1,0,4,4,1,5,1,2,2,2,3,5,3,0,2,5,2,3,3,0,2,4,4,2,2,0,3,2,4,4,2,2,1,2,2,1,1,2,2,1,2,2,1
3364515,2021-05-21 18:00:00,2021-05-21,1,166,at_bundesliga_20-21,32,1,2,2,3,3,4,2,2,1,4,3,3,1,1,3,2,2,6,1,2,2,2,2,6,2,2,1,5,4,1,1,2,2,1,4,5,2,2,1,5,3,2,1,2,2,2,3,5,0
3387103,2021-05-21 18:00:00,2021-05-21,1,75,dk_1st_division_20-21,31,4,0,1,6,1,3,4,1,0,8,2,0,4,0,1,6,0,4,3,2,0,6,2,2,1,3,1,1,4,4,1,3,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3528029,2021-05-21 18:00:00,2021-05-21,1,183,cy_1st_division_20-21,12,1,3,1,6,3,1,3,0,2,4,1,5,2,2,1,4,3,3,1,2,2,1,3,6,1,2,2,3,4,3,2,2,1,3,4,3,1,2,2,1,4,2,2,2,1,2,4,1,1
3544991,2021-05-21 18:00:00,2021-05-21,1,1069,eg_premier_league_20-21,-1,1,1,3,2,3,5,1,1,3,2,3,5,2,2,1,4,3,3,1,0,4,1,3,6,4,0,1,5,1,4,1,0,4,4,1,5,2,1,2,3,1,2,2,1,2,2,1,3,0
3312418,2021-05-21 16:15:00,2021-05-21,1,79,by_vysshaya_liga_2021,10,5,0,0,9,0,0,4,0,1,6,2,1,5,0,0,6,0,0,2,2,0,2,2,0,2,2,1,3,5,2,1,2,2,2,5,3,1,2,2,1,4,3,2,2,1,3,4,1,1
3451275,2021-05-20 20:00:00,2021-05-20,1,95,be_first_division_a_20-21,-1,1,2,2,5,3,2,2,2,1,4,3,3,2,1,2,4,3,3,2,1,2,6,2,2,1,1,3,1,2,7,3,1,1,7,2,1,1,2,2,4,4,2,2,2,1,2,4,4,0
2898144,2021-05-20 18:00:00,2021-05-20,1,221,es_laliga_2_20-21,40,1,2,2,2,4,4,1,2,2,2,5,3,2,1,2,4,4,2,1,3,1,2,3,5,2,0,3,2,2,5,3,0,2,5,2,2,2,1,1,2,1,1,1,1,2,1,1,2,1
3504264,2021-05-20 18:00:00,2021-05-20,1,611,gb_league_two_20-21,2,2,2,1,2,5,3,4,0,1,6,1,3,1,4,0,3,5,2,3,0,2,4,2,4,3,1,1,4,1,1,1,1,3,1,1,4,2,0,1,2,0,1,1,0,2,1,0,2,0
3528026,2021-05-20 16:00:00,2021-05-20,1,183,cy_1st_division_20-21,12,4,0,1,7,1,2,1,3,1,1,4,5,4,1,0,7,1,2,1,0,4,3,0,7,1,3,1,3,5,2,1,3,1,2,5,3,2,2,1,2,2,1,1,2,2,1,2,2,1
3472642,2021-05-20 15:30:00,2021-05-20,1,203,bg_first_professional_league_20-21,31,1,3,1,3,4,3,2,2,1,4,5,1,2,2,1,3,4,3,1,3,1,2,4,4,1,1,3,1,2,3,3,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2789483,2021-05-19 18:30:00,2021-05-19,1,174,si_prvaliga_20-21,35,1,1,3,3,2,5,3,0,2,3,2,5,2,0,3,3,2,5,1,2,2,3,2,5,2,1,2,4,3,3,2,1,2,3,3,4,3,1,1,3,4,3,1,1,3,3,4,3,0
3537837,2021-05-19 16:30:00,2021-05-19,1,173,ro_liga_i_20-21,9,5,0,0,5,1,4,1,3,1,5,3,2,2,0,3,3,1,6,2,2,1,4,3,3,1,0,2,1,0,2,2,0,1,2,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0
2871375,2021-05-19 16:00:00,2021-05-19,1,1036,za_premier_soccer_league_20-21,-1,1,1,2,3,3,3,2,1,2,4,3,3,2,1,2,4,3,3,2,0,3,3,2,5,2,2,1,3,3,3,1,2,2,3,3,3,2,0,2,2,0,2,2,0,2,2,0,2,0
2793031,2021-05-19 14:00:00,2021-05-19,1,174,si_prvaliga_20-21,35,3,2,0,4,5,1,3,1,1,5,3,2,2,3,0,4,6,0,1,2,2,3,4,3,1,3,1,2,7,1,1,3,1,1,7,2,2,2,1,2,2,1,1,2,2,1,2,2,1
3502109,2021-05-19 14:00:00,2021-05-19,1,825,tn_ligue_1_20-21,26,2,1,2,3,4,3,2,3,0,4,6,0,3,1,1,4,4,2,1,4,0,1,5,4,2,2,1,4,2,4,1,2,2,4,2,4,2,1,2,2,1,2,2,1,2,2,1,2,0
3492002,2021-05-19 12:20:00,2021-05-19,1,1727,au_a-league_20-21,21,3,1,1,4,2,4,1,2,2,3,4,3,3,1,1,5,2,3,1,1,3,3,1,6,3,1,1,5,2,3,1,1,3,3,2,5,2,2,1,5,2,3,1,2,2,3,2,5,1
3271169,2021-05-19 11:00:00,2021-05-19,1,8910,kr_k-league_1_2021,17,3,2,0,4,3,3,4,1,0,6,3,1,2,1,2,4,2,2,4,0,1,4,1,3,1,1,3,3,3,4,3,1,1,4,3,3,1,2,1,1,2,1,1,2,1,1,2,1,0
3426475,2021-05-18 21:00:00,2021-05-18,1,214,pe_primera_division_21-22,9,2,0,3,3,1,4,2,1,2,2,2,5,1,1,2,1,1,2,2,0,2,2,0,2,2,1,2,3,1,4,2,1,2,4,1,3,3,0,1,3,0,1,1,0,3,1,0,3,0
3469352,2021-05-18 19:30:00,2021-05-18,1,199,it_serie_a_20-21,25,3,0,2,7,0,3,1,1,3,3,3,4,5,0,0,10,0,0,1,2,2,2,4,4,3,1,1,5,3,2,1,1,3,2,3,5,3,1,1,4,1,1,1,1,3,1,1,4,0
2759131,2021-05-18 17:05:00,2021-05-18,1,175,rs_superliga_20-21,38,2,0,3,6,0,4,5,0,0,9,0,1,4,1,0,5,4,1,4,0,1,9,0,1,1,1,3,1,2,7,3,1,1,7,2,1,1,2,2,1,2,3,2,2,1,3,2,1,1
2755460,2021-05-18 15:00:00,2021-05-18,1,175,rs_superliga_20-21,38,2,0,3,6,1,3,2,1,2,4,1,5,2,2,1,6,3,1,2,0,3,4,2,4,3,1,1,3,4,3,1,1,3,3,4,3,2,1,2,4,1,2,2,1,2,2,1,4,1
3472641,2021-05-17 18:00:00,2021-05-17,1,203,bg_first_professional_league_20-21,30,3,0,2,5,2,3,2,2,1,4,3,3,2,1,2,4,2,4,2,1,2,3,1,6,3,1,1,3,1,1,1,1,3,1,1,3,1,0,1,1,0,1,1,0,1,1,0,1,0
3518784,2021-05-17 18:00:00,2021-05-17,1,183,cy_1st_division_20-21,11,2,1,2,3,3,4,2,1,2,6,2,2,2,2,1,4,4,2,2,2,1,4,2,4,1,0,4,2,0,8,4,0,1,8,0,2,1,0,4,1,0,6,4,0,1,6,0,1,0
3156678,2021-05-17 17:30:00,2021-05-17,1,100,se_allsvenskan_2021,7,1,3,1,1,4,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,5,1,2,1,1,3,2,1,5,3,0,1,3,0,1,1,0,3,1,0,3,0
3248102,2021-05-16 22:30:00,2021-05-16,1,540,ec_ligapro_primera_a_2021,12,2,2,1,3,6,1,1,3,1,2,4,3,3,2,0,4,2,0,2,3,0,2,3,0,2,1,2,3,4,3,2,1,2,3,4,3,1,3,1,1,3,1,1,3,1,1,3,1,0
2859920,2021-05-16 20:00:00,2021-05-16,1,99,fr_ligue_1_20-21,37,2,2,1,5,2,3,1,0,4,2,3,5,4,1,0,5,2,3,1,2,2,2,3,5,1,3,1,3,6,1,1,3,1,1,6,3,1,3,1,1,3,1,1,3,1,1,3,1,1
3487214,2021-05-16 20:00:00,2021-05-16,1,99,fr_ligue_1_20-21,37,4,0,1,7,1,2,3,1,1,5,2,3,3,1,1,6,3,1,2,1,2,3,3,4,1,2,2,4,4,2,2,2,1,2,4,4,3,1,1,3,2,1,1,1,3,1,2,3,1
3449011,2021-05-16 17:30:00,2021-05-16,1,95,be_first_division_a_20-21,-1,1,2,2,4,3,3,3,1,1,5,2,3,3,1,1,7,1,2,3,1,1,7,1,2,2,1,2,4,4,2,2,1,2,2,4,4,4,0,1,4,0,1,1,0,4,1,0,4,1
3500816,2021-05-16 17:30:00,2021-05-16,1,207,es_laliga_20-21,37,2,2,1,3,4,3,1,0,4,4,0,6,2,2,1,3,2,5,2,0,3,2,2,6,1,0,4,1,0,4,4,0,1,4,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
3500827,2021-05-16 17:30:00,2021-05-16,1,207,es_laliga_20-21,37,1,1,3,2,3,5,2,1,2,2,2,6,2,2,1,5,4,1,1,1,3,1,2,7,1,2,2,2,3,5,2,2,1,5,3,2,2,1,2,3,1,2,2,1,2,2,1,3,1
3500828,2021-05-16 17:30:00,2021-05-16,1,207,es_laliga_20-21,37,2,0,3,6,0,4,3,1,1,7,2,1,2,0,3,3,2,5,3,2,0,6,2,2,2,2,1,2,5,3,1,2,2,3,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1
3452827,2021-05-16 17:00:00,2021-05-16,1,218,sk_superliga_20-21,9,4,1,0,7,1,2,2,0,3,4,2,4,5,0,0,7,0,3,1,1,3,2,3,5,1,0,4,1,2,7,4,0,1,7,2,1,1,1,3,4,1,5,3,1,1,5,1,4,0
3156677,2021-05-16 16:30:00,2021-05-16,1,100,se_allsvenskan_2021,7,3,1,1,3,1,2,4,0,1,5,0,1,2,1,0,2,1,0,2,0,1,2,0,1,3,1,1,7,2,1,1,1,3,1,2,7,3,1,1,4,1,1,1,1,3,1,1,4,0
2765846,2021-05-16 16:15:00,2021-05-16,1,174,si_prvaliga_20-21,34,2,0,3,2,2,6,1,2,2,4,4,2,1,0,4,2,1,7,2,1,2,3,4,3,1,2,2,2,3,5,2,2,1,5,3,2,1,2,2,1,5,4,2,2,1,4,5,1,1
3518782,2021-05-16 16:00:00,2021-05-16,1,183,cy_1st_division_20-21,11,1,4,0,2,4,4,4,0,1,7,1,2,1,1,3,4,2,4,3,0,2,3,2,5,1,0,4,5,0,5,4,0,1,5,0,5,3,0,2,3,1,2,2,0,3,2,1,3,0
2808994,2021-05-16 14:30:00,2021-05-16,1,72,de_2nd_bundesliga_20-21,33,2,2,1,3,5,2,3,0,2,7,0,3,2,3,0,3,4,3,3,0,2,6,1,3,1,2,2,1,3,4,2,2,1,4,3,1,1,2,1,1,2,1,1,2,1,1,2,1,0
2812170,2021-05-16 14:30:00,2021-05-16,1,72,de_2nd_bundesliga_20-21,33,4,1,0,6,2,2,3,0,2,6,0,4,2,1,2,4,1,5,3,0,2,4,2,4,2,0,3,2,2,3,3,0,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
3309096,2021-05-16 14:30:00,2021-05-16,1,79,by_vysshaya_liga_2021,9,1,2,2,1,3,4,1,2,2,2,3,3,1,2,0,1,2,0,2,0,2,2,0,2,2,0,3,4,1,5,3,0,2,5,1,4,3,0,2,4,0,4,2,0,3,4,0,4,0
3387099,2021-05-16 14:00:00,2021-05-16,1,75,dk_1st_division_20-21,30,3,0,2,6,1,3,4,0,1,5,2,3,4,0,1,5,1,4,3,0,2,5,0,5,2,1,2,4,2,4,2,1,2,4,2,4,2,2,1,2,2,2,1,2,2,2,2,2,1
3364978,2021-05-16 12:00:00,2021-05-16,1,901,gb_premiership_20-21,38,3,1,1,5,2,3,2,1,2,4,1,5,3,0,2,4,2,4,2,1,2,3,1,6,4,0,1,6,1,3,1,0,4,3,1,6,4,0,1,5,2,3,1,0,4,3,2,5,0
3488729,2021-05-16 12:00:00,2021-05-16,1,94,gb_premier_league_20-21,36,1,0,4,2,3,5,1,2,2,2,4,4,1,2,2,3,3,4,2,1,2,3,2,5,2,0,3,2,1,4,3,0,2,4,1,2,2,0,1,2,0,1,1,0,2,1,0,2,1
2958313,2021-05-16 11:30:00,2021-05-16,1,199,it_serie_a_20-21,37,2,3,0,3,4,3,4,1,0,7,2,1,1,2,2,4,2,4,4,0,1,5,1,4,1,1,3,2,4,4,3,1,1,4,4,2,1,3,1,1,3,2,1,3,1,2,3,1,0
3199346,2021-05-16 07:00:00,2021-05-16,1,895,jp_j.league_2021,14,3,2,0,8,2,0,2,2,1,3,3,4,3,2,0,8,2,0,2,2,1,2,2,3,3,1,1,5,2,1,1,1,3,1,2,5,2,1,1,2,1,1,1,1,2,1,1,2,1
2995986,2021-05-15 19:45:00,2021-05-15,1,199,it_serie_a_20-21,37,1,1,3,2,2,6,3,0,2,8,0,2,3,1,1,6,2,2,2,0,3,4,1,5,1,2,2,4,3,3,2,2,1,3,3,4,3,1,1,3,2,1,1,1,3,1,2,3,1
3448444,2021-05-15 19:45:00,2021-05-15,1,95,be_first_division_a_20-21,-1,2,2,1,5,3,2,3,1,1,6,2,2,2,1,2,5,3,2,3,0,2,4,1,5,3,1,1,4,2,4,1,1,3,4,2,4,2,1,2,5,3,2,2,1,2,2,3,5,0
3324652,2021-05-15 19:30:00,2021-05-15,1,74,ch_super_league_20-21,35,1,1,3,1,4,5,1,3,1,4,4,2,1,3,1,3,3,4,1,2,2,2,4,4,2,1,2,5,2,3,2,1,2,3,2,5,2,1,2,2,1,2,2,1,2,2,1,2,1
3324668,2021-05-15 19:30:00,2021-05-15,1,74,ch_super_league_20-21,35,4,0,1,8,1,1,4,1,0,4,3,3,5,0,0,9,1,0,1,2,2,3,3,4,3,1,1,6,2,2,1,1,3,2,2,6,4,0,1,9,0,1,1,0,4,1,0,9,1
3429673,2021-05-15 19:30:00,2021-05-15,1,173,ro_liga_i_20-21,8,2,0,3,3,4,3,2,1,2,5,2,3,2,2,1,5,4,1,2,2,1,6,2,2,2,2,1,3,3,4,1,2,2,4,3,3,1,2,2,3,3,4,2,2,1,4,3,3,0
